Prediction,Option0,Option1,Option2,Option3,Option4
0,16.452470779418945,12.011617660522461,10.25375747680664,16.183439254760742,5.150558948516846
0,23.732633590698242,9.352325439453125,4.433425426483154,14.029012680053711,7.629548072814941
3,1.288599967956543,2.617400884628296,3.321047067642212,10.099213600158691,-3.631310224533081
0,14.794697761535645,12.887487411499023,6.533595085144043,5.187032699584961,7.013154029846191
4,3.1956889629364014,2.851071834564209,8.464410781860352,1.8174548149108887,10.746784210205078
2,14.35954475402832,-3.0593807697296143,17.190738677978516,-4.850802421569824,10.628825187683105
3,12.050200462341309,10.364171028137207,6.357113361358643,16.317441940307617,6.9977126121521
2,-0.6092813611030579,8.071352005004883,17.063026428222656,8.546688079833984,-3.979264974594116
3,1.6846565008163452,-1.3363816738128662,15.92917537689209,18.34015655517578,2.502952814102173
3,1.7908873558044434,-4.7474212646484375,13.119248390197754,16.741901397705078,9.306445121765137
3,3.6618292331695557,4.71967887878418,2.4061660766601562,14.901156425476074,0.48908549547195435
3,15.812932968139648,11.286418914794922,7.2557477951049805,24.851211547851562,14.36137866973877
3,7.5271196365356445,13.889649391174316,3.18955397605896,15.22327709197998,6.825709342956543
1,10.684670448303223,11.683778762817383,8.99429702758789,4.010007381439209,6.67310905456543
2,9.46255874633789,3.6667585372924805,17.93036651611328,4.980814456939697,3.5574328899383545
0,17.758724212646484,9.265321731567383,0.42924070358276367,7.685471057891846,9.05985164642334
0,20.317785263061523,0.8191764950752258,17.054197311401367,5.867435455322266,5.8303914070129395
3,3.2655258178710938,9.495054244995117,9.9985933303833,17.588035583496094,6.1668195724487305
2,7.963245868682861,10.193290710449219,20.716556549072266,3.700392246246338,9.542065620422363
3,8.944153785705566,6.461613655090332,8.806151390075684,25.70583152770996,9.658547401428223
2,1.288055419921875,9.395654678344727,14.699907302856445,0.2304297834634781,-3.237467050552368
2,19.614944458007812,15.221789360046387,26.69385528564453,13.5902681350708,0.8347880244255066
4,-1.2224711179733276,2.074894905090332,1.7690836191177368,5.567198276519775,9.357118606567383
3,6.534322738647461,13.266301155090332,7.291262149810791,20.979583740234375,5.814939975738525
0,20.554000854492188,6.239081859588623,0.43290069699287415,4.958667755126953,4.991558074951172
2,10.665698051452637,7.57220983505249,14.001009941101074,3.599656105041504,-0.6119064688682556
4,1.6126798391342163,2.721099376678467,1.5348529815673828,5.343111991882324,14.287285804748535
0,22.06092643737793,3.440610408782959,2.111419677734375,5.268367290496826,-1.8482221364974976
4,14.887382507324219,7.921642303466797,1.371216893196106,7.8866729736328125,20.61882209777832
3,-1.2773959636688232,14.498481750488281,-1.7379436492919922,18.839502334594727,2.0760605335235596
0,17.373504638671875,13.125722885131836,16.433937072753906,11.619009017944336,2.9595301151275635
3,5.573541164398193,2.1572492122650146,0.729487955570221,16.02353858947754,2.516587734222412
0,16.892181396484375,3.7390899658203125,6.62960958480835,4.6447672843933105,9.842572212219238
2,17.967531204223633,1.3587708473205566,21.926258087158203,-0.7921536564826965,-1.7442352771759033
0,17.573062896728516,11.200874328613281,12.407893180847168,1.1322559118270874,12.777647018432617
2,14.297965049743652,11.382607460021973,22.97806739807129,12.134363174438477,8.31204605102539
3,8.475506782531738,1.8418974876403809,9.148138999938965,10.881041526794434,1.490134596824646
0,24.155635833740234,0.12184292823076248,4.391763687133789,1.8999559879302979,-1.0223134756088257
1,-2.0191667079925537,10.607074737548828,1.2459598779678345,7.650692939758301,4.296609401702881
2,15.26348876953125,5.4386186599731445,16.82696533203125,11.048080444335938,-6.230291843414307
1,3.98416805267334,6.3528733253479,0.06438213586807251,4.991767883300781,1.5266504287719727
4,11.846685409545898,4.655860900878906,5.959360599517822,18.939109802246094,26.5570011138916
1,6.811202526092529,17.926820755004883,4.499549865722656,5.35714054107666,7.307731628417969
0,14.181280136108398,5.2027506828308105,11.545306205749512,11.88940715789795,7.319640636444092
2,11.238569259643555,8.431903839111328,23.71434211730957,1.9110057353973389,4.949581146240234
2,11.689766883850098,-2.2085142135620117,23.336498260498047,-0.39737850427627563,-0.3925795257091522
1,6.1729960441589355,22.192596435546875,11.71075439453125,13.864516258239746,13.79159927368164
1,10.348501205444336,17.228910446166992,5.259284496307373,8.490067481994629,8.60869026184082
0,13.482653617858887,3.3051364421844482,9.685039520263672,8.551183700561523,12.631230354309082
4,15.245767593383789,10.744091987609863,10.502344131469727,9.569140434265137,15.658534049987793
0,24.715686798095703,0.9627389311790466,13.628145217895508,14.418184280395508,0.9857137203216553
2,6.2855119705200195,6.647205352783203,18.262773513793945,16.94537925720215,17.13900375366211
1,0.02690136805176735,24.63127326965332,-0.09417418390512466,2.391226291656494,5.236349105834961
2,9.944151878356934,4.343960285186768,16.718416213989258,9.734119415283203,-9.110530853271484
1,6.323333263397217,13.649898529052734,0.2805062532424927,1.2148064374923706,4.478250980377197
3,4.556755065917969,7.8390398025512695,8.734694480895996,20.88348960876465,0.6517651081085205
1,9.969819068908691,16.796693801879883,8.814794540405273,-5.386146068572998,4.213587284088135
4,9.32602596282959,6.789273738861084,8.9806489944458,14.673288345336914,21.456819534301758
3,-1.139141321182251,0.1782778650522232,8.461316108703613,18.382251739501953,-1.0704318284988403
4,9.412830352783203,7.835168838500977,9.953141212463379,9.18709945678711,13.791062355041504
4,-0.7774636149406433,3.124699115753174,4.364383220672607,0.4996758699417114,15.294832229614258
4,5.95067834854126,8.007816314697266,12.262126922607422,0.5804111957550049,18.033573150634766
2,10.697818756103516,-6.23611307144165,11.721927642822266,4.030607223510742,4.122289657592773
3,2.5573956966400146,14.361178398132324,5.303292274475098,15.470372200012207,-1.8566815853118896
4,1.7950530052185059,9.174304962158203,9.441655158996582,9.826268196105957,19.56791877746582
3,-0.4980902373790741,7.011477470397949,6.6216044425964355,13.842802047729492,8.40206241607666
4,0.511691153049469,3.961864471435547,-4.475796699523926,-1.6577101945877075,16.770639419555664
1,13.223901748657227,17.17901611328125,-1.2423954010009766,11.762740135192871,15.032002449035645
3,-3.2555174827575684,-5.764115810394287,4.587745666503906,9.27930736541748,-1.0982882976531982
2,0.4335949122905731,1.5352681875228882,13.732426643371582,10.129814147949219,7.477482795715332
2,8.266267776489258,4.338918685913086,15.367585182189941,14.256092071533203,9.120063781738281
4,0.8574520945549011,-6.2642693519592285,6.2016401290893555,0.5686855316162109,17.628162384033203
2,5.855511665344238,6.983874320983887,20.80459976196289,-2.293170928955078,1.940212607383728
3,8.558424949645996,6.319693088531494,4.029881000518799,9.050507545471191,-0.6308436989784241
2,15.57083797454834,5.779535293579102,16.968544006347656,3.3950347900390625,0.7916041016578674
1,-4.63416051864624,10.646344184875488,4.995883941650391,7.937145709991455,10.502058982849121
3,-0.257504940032959,7.459837436676025,2.545954465866089,8.790435791015625,3.3745498657226562
0,16.740478515625,13.182403564453125,16.659412384033203,6.5088090896606445,4.1681342124938965
1,0.8983698487281799,19.237693786621094,3.141308069229126,3.9770162105560303,3.8571977615356445
0,14.917266845703125,9.205768585205078,9.851396560668945,5.936755657196045,10.10351848602295
4,4.663359642028809,6.9579854011535645,6.655835151672363,14.51046085357666,17.640209197998047
0,17.655675888061523,6.411198139190674,4.93004846572876,6.219473361968994,8.482279777526855
