Prediction,Option0,Option1,Option2,Option3,Option4
3,-37.08490753173828,-37.438743591308594,-34.549686431884766,-31.428808212280273,-46.20375061035156
0,-18.0659236907959,-28.70244598388672,-37.93341827392578,-29.342525482177734,-34.81816482543945
3,-26.452224731445312,-26.731828689575195,-28.73463249206543,-20.240331649780273,-29.278438568115234
1,-55.215023040771484,-52.23124313354492,-58.935665130615234,-56.959716796875,-60.75074768066406
4,-62.02251434326172,-65.49823760986328,-49.85405731201172,-58.35039138793945,-46.83653259277344
2,-61.82019805908203,-78.95858764648438,-55.733421325683594,-82.03002166748047,-65.5501708984375
3,-27.579391479492188,-30.957067489624023,-32.991455078125,-18.036409378051758,-33.60485076904297
2,-31.866785049438477,-24.328731536865234,-18.386396408081055,-25.274370193481445,-31.131168365478516
2,-79.36754608154297,-76.09452819824219,-60.13569641113281,-66.66029357910156,-75.65979766845703
2,-57.51862335205078,-60.81481170654297,-43.945648193359375,-48.66200637817383,-52.25768280029297
3,-53.13006591796875,-52.562313079833984,-61.03046417236328,-44.291419982910156,-52.82162857055664
3,-34.725990295410156,-46.899410247802734,-51.9423942565918,-34.14196014404297,-45.28584289550781
3,-48.556583404541016,-46.42350769042969,-55.26390838623047,-42.04714584350586,-46.51914978027344
0,-45.152828216552734,-48.75300216674805,-52.368194580078125,-56.22709274291992,-51.33769989013672
2,-111.02555847167969,-110.83873748779297,-96.82097625732422,-109.48787689208984,-109.68902587890625
0,-79.66850280761719,-85.98738861083984,-94.35987854003906,-87.46660614013672,-89.29684448242188
0,-48.3180046081543,-69.54071044921875,-48.66765213012695,-62.797386169433594,-68.28853607177734
3,-62.899112701416016,-58.58378982543945,-49.91876220703125,-45.15916061401367,-58.84579849243164
2,-60.717647552490234,-68.02423858642578,-57.358829498291016,-77.47211456298828,-60.76148223876953
3,-82.23126220703125,-86.19924926757812,-83.47280883789062,-66.94149780273438,-81.18195343017578
2,-19.486433029174805,-6.679005146026611,-3.7282350063323975,-21.38218879699707,-20.25413703918457
2,-88.30337524414062,-92.41206359863281,-78.0686264038086,-101.6700668334961,-106.34272003173828
1,-111.9623031616211,-95.52452087402344,-114.91215515136719,-111.73137664794922,-110.5370864868164
3,-55.14223098754883,-48.08199691772461,-53.2200927734375,-39.21635055541992,-59.66783905029297
0,-34.67935562133789,-38.3815803527832,-46.60700988769531,-40.80399703979492,-44.900169372558594
2,-67.9872055053711,-68.85076904296875,-61.35057830810547,-68.05203247070312,-73.52336883544922
4,-46.853851318359375,-46.45100021362305,-48.50996398925781,-44.573917388916016,-34.939125061035156
0,-76.28451538085938,-104.08472442626953,-98.74141693115234,-89.43185424804688,-96.57376098632812
4,-79.1756362915039,-86.9537582397461,-91.32040405273438,-87.34644317626953,-68.25457000732422
3,-53.62239456176758,-51.32275390625,-67.26573944091797,-41.68922805786133,-67.409423828125
0,-47.00360107421875,-61.06413650512695,-56.20603942871094,-66.4063491821289,-62.88225173950195
3,-21.840036392211914,-29.35688591003418,-31.759319305419922,-19.901288986206055,-33.11621856689453
0,-66.65595245361328,-74.71039581298828,-81.43550109863281,-71.51310729980469,-72.25276947021484
2,-64.0267105102539,-76.29547882080078,-61.37355041503906,-79.33699798583984,-77.18077850341797
2,-91.69469451904297,-96.65425872802734,-89.18759155273438,-104.35423278808594,-98.81817626953125
2,-47.27878189086914,-52.652278900146484,-33.43827819824219,-50.302207946777344,-47.97291946411133
3,-28.809097290039062,-28.573740005493164,-26.028148651123047,-25.83664321899414,-29.010751724243164
0,-116.00148010253906,-145.21615600585938,-137.99530029296875,-143.0117645263672,-145.18145751953125
1,-77.1975326538086,-59.41083526611328,-72.77388000488281,-70.81697082519531,-69.1399154663086
2,-35.25551986694336,-52.20903778076172,-32.661895751953125,-33.32418441772461,-51.44758605957031
1,-39.647769927978516,-31.970096588134766,-41.273582458496094,-40.848514556884766,-36.26514434814453
4,-32.66731262207031,-38.60966491699219,-37.39024353027344,-30.292451858520508,-14.298311233520508
1,-69.35137939453125,-62.24934768676758,-65.70108795166016,-62.83796310424805,-70.6620101928711
0,-28.564687728881836,-44.05459213256836,-42.41901397705078,-36.9593505859375,-34.40304183959961
2,-54.37424087524414,-57.311275482177734,-39.09261703491211,-56.55952835083008,-61.1403694152832
2,-50.334720611572266,-66.48059844970703,-37.81150817871094,-58.88578414916992,-61.39167404174805
1,-61.51289749145508,-46.74007034301758,-51.587608337402344,-56.696170806884766,-57.472774505615234
1,-85.66197967529297,-72.78351593017578,-89.20046997070312,-81.99427795410156,-86.96067810058594
0,-29.167083740234375,-38.89824676513672,-33.76540756225586,-32.85914993286133,-35.64088821411133
4,-22.618057250976562,-24.873016357421875,-24.490999221801758,-26.971416473388672,-21.18376350402832
0,-50.185035705566406,-72.09740447998047,-57.1118278503418,-57.49592590332031,-72.24172973632812
2,-48.90318298339844,-49.88700866699219,-35.85033416748047,-41.54930114746094,-41.45672607421875
1,-74.87830352783203,-49.190452575683594,-79.11880493164062,-77.96016693115234,-72.46896362304688
2,-87.2596664428711,-86.95010375976562,-67.15361785888672,-88.34634399414062,-99.14079284667969
1,-62.08130645751953,-50.491695404052734,-65.743408203125,-68.0679931640625,-64.40315246582031
3,-67.03587341308594,-64.15221405029297,-64.14276123046875,-53.91318130493164,-72.24456024169922
1,-55.55776596069336,-48.027923583984375,-58.03874206542969,-64.23651123046875,-55.35124969482422
4,-48.42206573486328,-52.26023864746094,-51.48050308227539,-44.52717971801758,-40.981475830078125
3,-84.68486785888672,-81.82386016845703,-73.26203918457031,-65.1707763671875,-85.69792175292969
2,-59.871826171875,-65.94584655761719,-58.73422622680664,-61.032981872558594,-60.550926208496094
4,-75.67768096923828,-72.56629180908203,-66.89616394042969,-74.90386199951172,-65.79820251464844
4,-36.146400451660156,-32.71440505981445,-29.281536102294922,-43.183685302734375,-26.8170223236084
0,-78.59318542480469,-95.10364532470703,-78.65271759033203,-89.97313690185547,-83.71753692626953
3,-29.551069259643555,-20.605300903320312,-21.548171997070312,-11.750699043273926,-25.67588233947754
4,-55.74540710449219,-57.10611343383789,-54.96128845214844,-52.628395080566406,-42.79096984863281
3,-52.47232437133789,-49.97465515136719,-54.141475677490234,-34.91645431518555,-52.25033187866211
4,-65.81952667236328,-65.89800262451172,-65.64741516113281,-63.05652618408203,-45.34244918823242
1,-93.9590072631836,-85.38948059082031,-105.64881134033203,-91.34881591796875,-90.67406463623047
3,-37.940940856933594,-34.07994842529297,-39.78843307495117,-24.62721824645996,-35.67613983154297
2,-41.275184631347656,-43.059059143066406,-21.86781120300293,-29.16053009033203,-34.94692611694336
3,-51.329383850097656,-50.181697845458984,-39.30337905883789,-34.239322662353516,-48.17735290527344
4,-103.3488540649414,-102.03591918945312,-98.50849914550781,-98.51549530029297,-86.22900390625
2,-65.29471588134766,-63.22825622558594,-51.2905158996582,-69.23810577392578,-66.20077514648438
3,-34.959903717041016,-51.0667724609375,-44.86424255371094,-34.73154067993164,-50.013912200927734
