Prediction,Option0,Option1,Option2,Option3,Option4
3,12.176231384277344,12.176538467407227,8.937417030334473,16.443662643432617,4.190618991851807
0,17.135643005371094,11.825851440429688,1.7932348251342773,14.218781471252441,10.028095245361328
3,-2.4456634521484375,0.13546223938465118,1.933380365371704,12.626011848449707,1.1941524744033813
0,14.93799114227295,13.237969398498535,3.573747396469116,4.044729232788086,5.231778144836426
4,6.830121040344238,0.11539588868618011,7.304067611694336,0.7128027677536011,11.557051658630371
2,12.798283576965332,-0.32546210289001465,18.95183563232422,-6.890702724456787,11.739542961120605
3,12.724173545837402,7.602226257324219,7.167881011962891,16.288782119750977,4.4771552085876465
2,-0.5788876414299011,7.901756763458252,11.992147445678711,3.605260133743286,-3.2008585929870605
3,-0.20705629885196686,0.31873929500579834,14.692712783813477,18.300695419311523,-0.5911157131195068
3,-2.8379762172698975,-4.276303768157959,12.939820289611816,14.09357738494873,9.69848918914795
3,5.874229431152344,6.7109832763671875,3.587766647338867,12.671528816223145,-1.5893570184707642
3,13.970760345458984,9.250372886657715,6.358789920806885,21.009592056274414,12.3170747756958
3,5.600910663604736,13.315460205078125,2.698610305786133,18.19265365600586,8.217533111572266
1,11.865407943725586,13.621349334716797,7.069216728210449,1.7930036783218384,3.1889002323150635
2,10.611516952514648,5.015933513641357,18.19537353515625,4.964905738830566,2.507962226867676
1,5.9616546630859375,12.474449157714844,8.027678489685059,2.033099412918091,6.805717945098877
2,16.939125061035156,-0.4937312602996826,17.218746185302734,4.878429412841797,5.897516250610352
3,1.319736361503601,8.943592071533203,10.876625061035156,16.559595108032227,4.596921443939209
1,8.352959632873535,14.902710914611816,14.38186264038086,1.175022006034851,9.14626693725586
3,10.155365943908691,6.554966926574707,8.966798782348633,24.684093475341797,10.031670570373535
2,-0.09012974053621292,9.171634674072266,16.405519485473633,0.8463664650917053,-2.3611598014831543
2,17.99755859375,15.458992958068848,25.387083053588867,13.452252388000488,2.018496036529541
4,-1.4157402515411377,-3.0350303649902344,-5.650652885437012,1.5337930917739868,9.5520658493042
3,6.293735027313232,11.754053115844727,4.531375408172607,23.315898895263672,2.531783103942871
0,16.023679733276367,13.834205627441406,-3.318596839904785,3.400726556777954,5.204042434692383
1,4.650640487670898,10.058256149291992,4.619361877441406,5.057252883911133,3.791546583175659
4,1.4383771419525146,2.2193150520324707,0.5595409870147705,5.87025785446167,9.156370162963867
0,21.881940841674805,5.823699474334717,3.6990983486175537,5.538261890411377,-2.135815382003784
4,13.841509819030762,7.122324466705322,1.8482515811920166,7.7838826179504395,21.950244903564453
3,-0.4609208106994629,12.30895709991455,0.6367772221565247,17.925874710083008,4.225680828094482
0,16.47121810913086,12.912267684936523,13.773115158081055,12.042503356933594,6.390312194824219
3,3.3080196380615234,1.5441267490386963,0.24056126177310944,8.781474113464355,-5.354984283447266
0,16.84474754333496,5.51899528503418,7.846249580383301,5.334934234619141,8.81119155883789
0,15.141554832458496,0.1999262422323227,14.81649398803711,3.1210315227508545,1.1071707010269165
0,15.660517692565918,15.439955711364746,9.091623306274414,4.961497783660889,14.708739280700684
2,20.723670959472656,13.155489921569824,21.779067993164062,8.748939514160156,8.031786918640137
3,7.945801734924316,-1.007487416267395,7.972280502319336,8.959840774536133,-4.510469436645508
0,22.50592041015625,1.046281099319458,7.331476211547852,1.7668888568878174,-0.6171815395355225
1,1.6022727489471436,16.18193244934082,-1.058490514755249,6.501798629760742,6.474472999572754
2,13.489316940307617,4.190637111663818,15.875861167907715,11.93460464477539,-7.759899616241455
3,-3.5486931800842285,3.7201948165893555,-1.9295783042907715,6.622092247009277,4.772899150848389
4,11.743891716003418,4.7137579917907715,6.22331428527832,16.88170051574707,26.48172378540039
1,2.893181324005127,15.840763092041016,5.496309757232666,15.134836196899414,7.487776279449463
0,16.482479095458984,2.624772787094116,9.991717338562012,14.427570343017578,6.3460798263549805
2,12.624771118164062,6.8891191482543945,21.831832885742188,3.6333119869232178,6.544865608215332
2,14.769282341003418,-4.2152228355407715,20.09259605407715,2.87959885597229,-0.7674074172973633
2,10.907256126403809,15.097989082336426,16.12613868713379,11.968674659729004,12.815717697143555
1,8.001407623291016,18.51484489440918,2.9148755073547363,6.118607521057129,3.4499151706695557
4,13.034993171691895,1.0075806379318237,8.429128646850586,8.192660331726074,14.639841079711914
0,16.16421127319336,11.882673263549805,12.100223541259766,12.736128807067871,9.8201904296875
0,22.80439567565918,2.19217586517334,11.382568359375,7.961094379425049,-4.711851119995117
2,8.375568389892578,4.59780740737915,19.329492568969727,16.212310791015625,13.894518852233887
1,-3.7493326663970947,22.69521141052246,-0.1151575967669487,-0.965050458908081,7.54741096496582
2,6.297634601593018,5.045392036437988,20.39676856994629,7.820883750915527,-10.327430725097656
1,7.7639055252075195,11.074910163879395,3.5194616317749023,3.9909520149230957,3.755727529525757
3,9.263893127441406,10.627046585083008,10.442301750183105,18.591169357299805,1.357539415359497
2,11.776641845703125,13.182880401611328,13.204206466674805,-7.825321197509766,4.242944717407227
4,9.177770614624023,5.251409530639648,8.824983596801758,14.532912254333496,20.336929321289062
3,1.2486958503723145,-0.30243510007858276,8.351399421691895,17.782817840576172,0.16500192880630493
0,13.626502990722656,9.530559539794922,11.283061981201172,8.556825637817383,13.261576652526855
4,2.8946473598480225,0.8826014399528503,5.521858215332031,-0.3437560200691223,13.640666961669922
4,9.519037246704102,9.349358558654785,10.848421096801758,3.8125200271606445,12.705033302307129
2,8.25385570526123,-2.0255520343780518,10.08710765838623,6.538206100463867,5.857361316680908
3,5.5052995681762695,14.195488929748535,4.91142463684082,14.407498359680176,-0.4224247336387634
4,6.917365074157715,8.00368881225586,9.410784721374512,10.147761344909668,15.965388298034668
3,7.83316707611084,6.430974960327148,8.609231948852539,19.22397804260254,5.353036880493164
4,-1.5806976556777954,-1.67469322681427,-4.925229549407959,-3.2914156913757324,13.837568283081055
